# brass holder with empty powder container 
#  temperature (K) 	 M/H spline 0.1T (emu) 	 M/H spline 5T (emu)
5.932133213321331766e+01	8.351921104635695703e-10	8.594183865530104634e-10
5.935613561356134937e+01	8.352494268355923699e-10	8.594382500511961129e-10
5.939093909390938819e+01	8.353065456896743449e-10	8.594578233013343372e-10
5.942574257425741990e+01	8.353634672813697401e-10	8.594771073102711357e-10
5.946054605460545162e+01	8.354201918662332142e-10	8.594961030848519908e-10
5.949534953495349043e+01	8.354767196998184951e-10	8.595148116319217645e-10
5.953015301530152215e+01	8.355330510376808615e-10	8.595332339583262493e-10
5.956495649564956096e+01	8.355891861353734212e-10	8.595513710709105140e-10
5.959975997599759268e+01	8.356451252484509360e-10	8.595692239765204545e-10
5.963456345634563149e+01	8.357008686324679611e-10	8.595867936820009329e-10
5.966936693669366321e+01	8.357564165429788446e-10	8.596040811941978452e-10
5.970417041704170202e+01	8.358117692355374181e-10	8.596210875199560532e-10
5.973897389738973374e+01	8.358669269656981331e-10	8.596378136661217631e-10
5.977377737773776545e+01	8.359218899890156483e-10	8.596542606395397336e-10
5.980858085808580427e+01	8.359766585610436915e-10	8.596704294470553436e-10
5.984338433843383598e+01	8.360312329373372315e-10	8.596863210955145925e-10
5.987818781878187480e+01	8.360856133734498928e-10	8.597019365917622388e-10
5.991299129912990651e+01	8.361398001249363338e-10	8.597172769426437650e-10
5.994779477947794533e+01	8.361937934473512132e-10	8.597323431550049635e-10
5.998259825982597704e+01	8.362475935962481555e-10	8.597471362356909032e-10
6.001740174017400875e+01	8.363012008271816123e-10	8.597616571915474800e-10
6.005220522052204757e+01	8.363546153957065524e-10	8.597759070294194526e-10
6.008700870087007928e+01	8.364078375573762902e-10	8.597898867561524066e-10
6.012181218121811810e+01	8.364608675677457942e-10	8.598035973785921347e-10
6.015661566156614981e+01	8.365137056823692062e-10	8.598170399035834988e-10
6.019141914191418863e+01	8.365663521568005641e-10	8.598302153379723949e-10
6.022622262226222034e+01	8.366188072465945265e-10	8.598431246886037884e-10
6.026102610261025205e+01	8.366710712073052350e-10	8.598557689623234719e-10
6.029582958295829087e+01	8.367231442944872446e-10	8.598681491659767208e-10
6.033063306330632258e+01	8.367750267636945935e-10	8.598802663064088108e-10
6.036543654365436140e+01	8.368267188704813198e-10	8.598921213904651209e-10
6.040024002400239311e+01	8.368782208704021853e-10	8.599037154249915470e-10
6.043504350435043193e+01	8.369295330190115386e-10	8.599150494168324342e-10
6.046984698469846364e+01	8.369806555718634176e-10	8.599261243728346089e-10
6.050465046504650246e+01	8.370315887845120672e-10	8.599369412998423127e-10
6.053945394539453417e+01	8.370823329125118359e-10	8.599475012047016485e-10
6.057425742574256589e+01	8.371328882114173821e-10	8.599578050942575816e-10
6.060906090609060470e+01	8.371832549367824337e-10	8.599678539753558011e-10
6.064386438643863642e+01	8.372334333441619596e-10	8.599776488548415826e-10
6.067866786678667523e+01	8.372834236891095841e-10	8.599871907395603052e-10
6.071347134713470695e+01	8.373332262271798624e-10	8.599964806363575546e-10
6.074827482748274576e+01	8.373828412139276599e-10	8.600055195520785029e-10
6.078307830783077748e+01	8.374322689049062908e-10	8.600143084935685291e-10
6.081788178817880919e+01	8.374815095556708273e-10	8.600228484676734259e-10
6.085268526852684801e+01	8.375305634217749973e-10	8.600311404812384687e-10
6.088748874887487972e+01	8.375794307587735627e-10	8.600391855411086230e-10
6.092229222922291854e+01	8.376281118222207685e-10	8.600469846541298880e-10
6.095709570957095025e+01	8.376766068676706527e-10	8.600545388271470225e-10
6.099189918991898907e+01	8.377249161506775637e-10	8.600618490670059223e-10
6.102670267026702078e+01	8.377730399267962635e-10	8.600689163805519665e-10
6.106150615061505249e+01	8.378209784515803765e-10	8.600757417746305339e-10
6.109630963096309131e+01	8.378687319805846646e-10	8.600823262560867969e-10
6.113111311131112302e+01	8.379163007693633728e-10	8.600886708317664444e-10
6.116591659165916184e+01	8.379636850734706426e-10	8.600947765085148557e-10
6.120072007200719355e+01	8.380108851484610292e-10	8.601006442931773061e-10
6.123552355235523237e+01	8.380579012498883637e-10	8.601062751925991746e-10
6.127032703270326408e+01	8.381047336333075117e-10	8.601116702136258403e-10
6.130513051305130290e+01	8.381513825542723043e-10	8.601168303631028889e-10
6.133993399339933461e+01	8.381978482683374002e-10	8.601217566478760096e-10
6.137473747374736632e+01	8.382441310310567340e-10	8.601264500747900644e-10
6.140954095409540514e+01	8.382902310979852744e-10	8.601309116506901220e-10
6.144434443444343685e+01	8.383361487246766460e-10	8.601351423824225954e-10
6.147914791479147567e+01	8.383818841666854039e-10	8.601391432768324499e-10
6.151395139513950738e+01	8.384274376795654829e-10	8.601429153407646510e-10
6.154875487548754620e+01	8.384728095188720583e-10	8.601464595810654048e-10
6.158355835583557791e+01	8.385179999401588583e-10	8.601497770045796767e-10
6.161836183618360963e+01	8.385630091989801276e-10	8.601528686181528457e-10
6.165316531653164844e+01	8.386078375508903180e-10	8.601557354286302907e-10
6.168796879687968016e+01	8.386524852514433643e-10	8.601583784428573907e-10
6.172277227722771897e+01	8.386969525561945453e-10	8.601607986676799383e-10
6.175757575757575069e+01	8.387412397206969686e-10	8.601629971099428988e-10
6.179237923792378950e+01	8.387853470005057063e-10	8.601649747764921682e-10
6.182718271827182122e+01	8.388292746511745897e-10	8.601667326741725052e-10
6.186198619861985293e+01	8.388730229282583808e-10	8.601682718098297022e-10
6.189678967896789175e+01	8.389165920873113244e-10	8.601695931903090349e-10
6.193159315931592346e+01	8.389599823838874587e-10	8.601706978224562957e-10
6.196639663966396228e+01	8.390031940735411320e-10	8.601715867131161400e-10
6.200120012001199399e+01	8.390462274118270028e-10	8.601722608691349806e-10
6.203600360036003281e+01	8.390890826542986957e-10	8.601727212973570591e-10
6.207080708070806452e+01	8.391317600565109726e-10	8.601729690046287885e-10
6.210561056105610334e+01	8.391742598740182852e-10	8.601730049977950308e-10
6.214041404140413505e+01	8.392165823623744648e-10	8.601728302837014752e-10
6.217521752175216676e+01	8.392587277771342733e-10	8.601724458691929835e-10
6.221002100210020558e+01	8.393006963738516454e-10	8.601718527611156587e-10
6.224482448244823729e+01	8.393424884080814466e-10	8.601710519663146728e-10
6.227962796279627611e+01	8.393841041353771979e-10	8.601700444916351980e-10
6.231443144314430782e+01	8.394255438112935578e-10	8.601688313439228202e-10
6.234923492349234664e+01	8.394668076913849780e-10	8.601674135300229182e-10
6.238403840384037835e+01	8.395078960312057035e-10	8.601657920567808711e-10
6.241884188418841006e+01	8.395488090863097724e-10	8.601639679310424714e-10
6.245364536453644888e+01	8.395895471122516365e-10	8.601619421596524777e-10
6.248844884488448059e+01	8.396301103645858507e-10	8.601597157494565792e-10
6.252325232523251941e+01	8.396704990988665568e-10	8.601572897073003616e-10
6.255805580558055112e+01	8.397107135706478961e-10	8.601546650400289971e-10
6.259285928592858994e+01	8.397507540354843204e-10	8.601518427544878647e-10
6.262766276627662165e+01	8.397906207489301780e-10	8.601488238575225502e-10
6.266246624662465337e+01	8.398303139665396105e-10	8.601456093559785358e-10
6.269726972697269218e+01	8.398698339438669662e-10	8.601422002567009939e-10
6.273207320732072390e+01	8.399091809364668001e-10	8.601385975665353034e-10
6.276687668766876271e+01	8.399483551998927369e-10	8.601348022923270500e-10
6.280168016801679443e+01	8.399873569897000554e-10	8.601308154409215093e-10
6.283648364836483324e+01	8.400261865614422767e-10	8.601266380191641637e-10
6.287128712871286496e+01	8.400648441706742663e-10	8.601222710339003922e-10
6.290609060906089667e+01	8.401033300729498553e-10	8.601177154919754703e-10
6.294089408940893549e+01	8.401416445238231854e-10	8.601129724002351906e-10
6.297569756975696720e+01	8.401797877788494320e-10	8.601080427655246219e-10
6.301050105010500602e+01	8.402177600935823231e-10	8.601029275946891432e-10
6.304530453045303773e+01	8.402555617235760001e-10	8.600976278945747537e-10
6.308010801080107655e+01	8.402931929243848115e-10	8.600921446720257986e-10
6.311491149114910826e+01	8.403306539515634157e-10	8.600864789338884839e-10
6.314971497149714708e+01	8.403679450606659543e-10	8.600806316870082921e-10
6.318451845184517879e+01	8.404050665072463619e-10	8.600746039382298783e-10
6.321932193219321050e+01	8.404420185468599176e-10	8.600683966943993452e-10
6.325412541254124932e+01	8.404788014350598322e-10	8.600620109623619686e-10
6.328892889288928103e+01	8.405154154274009710e-10	8.600554477489627136e-10
6.332373237323731985e+01	8.405518607794374756e-10	8.600487080610475798e-10
6.335853585358535156e+01	8.405881377467236942e-10	8.600417929054616358e-10
6.339333933393339038e+01	8.406242465848138719e-10	8.600347032890503641e-10
6.342814281428142209e+01	8.406601875492622535e-10	8.600274402186590401e-10
6.346294629462945380e+01	8.406959608956237044e-10	8.600200047011333532e-10
6.349774977497749262e+01	8.407315668794518491e-10	8.600123977433187857e-10
6.353255325532552433e+01	8.407670057563013460e-10	8.600046203520604062e-10
6.356735673567356315e+01	8.408022777817260266e-10	8.599966735342035939e-10
6.360216021602159486e+01	8.408373832112807561e-10	8.599885582965937277e-10
6.363696369636963368e+01	8.408723223005195727e-10	8.599802756460769103e-10
6.367176717671766539e+01	8.409070953049968246e-10	8.599718265894973833e-10
6.370657065706569711e+01	8.409417024802669637e-10	8.599632121337015598e-10
6.374137413741373592e+01	8.409761440818839246e-10	8.599544332855344050e-10
6.377617761776176764e+01	8.410104203654024693e-10	8.599454910518414013e-10
6.381098109810980645e+01	8.410445315863766358e-10	8.599363864394679278e-10
6.384578457845783817e+01	8.410784780003605657e-10	8.599271204552594667e-10
6.388058805880587698e+01	8.411122598629086074e-10	8.599176941060612937e-10
6.391539153915390870e+01	8.411458774295754193e-10	8.599081083987190979e-10
6.395019501950194751e+01	8.411793309559152463e-10	8.598983643400778448e-10
6.398499849984997923e+01	8.412126206974820232e-10	8.598884629369832234e-10
6.401980198019801094e+01	8.412457469098304086e-10	8.598784051962806127e-10
6.405460546054604265e+01	8.412787098485143371e-10	8.598681921248153918e-10
6.408940894089408857e+01	8.413115097690886740e-10	8.598578247294329395e-10
6.412421242124212029e+01	8.413441469271072507e-10	8.598473040169788417e-10
6.415901590159015200e+01	8.413766215781243121e-10	8.598366309942980638e-10
6.419381938193819792e+01	8.414089339776945167e-10	8.598258066682366051e-10
6.422862286228621542e+01	8.414410843813719026e-10	8.598148320456394309e-10
6.426342634263426135e+01	8.414730730447111284e-10	8.598037081333522305e-10
6.429822982298229306e+01	8.415049002232658186e-10	8.597924359382200726e-10
6.433303330333032477e+01	8.415365661725911487e-10	8.597810164670886464e-10
6.436783678367837069e+01	8.415680711482405365e-10	8.597694507268031241e-10
6.440264026402638819e+01	8.415994154057689506e-10	8.597577397242091948e-10
6.443744374437443412e+01	8.416305992007305325e-10	8.597458844661520308e-10
6.447224722472246583e+01	8.416616227886793205e-10	8.597338859594772177e-10
6.450705070507049754e+01	8.416924864251698695e-10	8.597217452110301346e-10
6.454185418541854347e+01	8.417231903657565280e-10	8.597094632276563672e-10
6.457665766576656097e+01	8.417537348659932307e-10	8.596970410162006741e-10
6.461146114611460689e+01	8.417841201814348428e-10	8.596844795835088479e-10
6.464626462646263860e+01	8.418143465676350924e-10	8.596717799364263709e-10
6.468106810681067032e+01	8.418444142801488446e-10	8.596589430817990357e-10
6.471587158715871624e+01	8.418743235745299309e-10	8.596459700264713942e-10
6.475067506750674795e+01	8.419040747063329064e-10	8.596328617772893422e-10
6.478547854785477966e+01	8.419336679311118092e-10	8.596196193410979485e-10
6.482028202820281138e+01	8.419631035044215046e-10	8.596062437247434194e-10
6.485508550855084309e+01	8.419923816818158239e-10	8.595927359350702031e-10
6.488988898889888901e+01	8.420215027188490121e-10	8.595790969789242991e-10
6.492469246924692072e+01	8.420504668710756243e-10	8.595653278631510863e-10
6.495949594959495244e+01	8.420792743940495951e-10	8.595514295945956335e-10
6.499429942994299836e+01	8.421079255433258934e-10	8.595374031801035265e-10
6.502910291029101586e+01	8.421364205744584539e-10	8.595232496265202476e-10
6.506390639063906178e+01	8.421647597430012112e-10	8.595089699406912792e-10
6.509870987098709350e+01	8.421929433045091341e-10	8.594945651294616901e-10
6.513351335133512521e+01	8.422209715145358471e-10	8.594800361996771695e-10
6.516831683168317113e+01	8.422488446286361121e-10	8.594653841581828895e-10
6.520312031203118863e+01	8.422765629023644843e-10	8.594506100118245393e-10
6.523792379237923456e+01	8.423041265912745882e-10	8.594357147674474979e-10
6.527272727272726627e+01	8.423315359509210823e-10	8.594206994318969374e-10
6.530753075307529798e+01	8.423587912368583149e-10	8.594055650120183403e-10
6.534233423342334390e+01	8.423858927046405310e-10	8.593903125146571888e-10
6.537713771377136140e+01	8.424128406098220788e-10	8.593749429466589654e-10
6.541194119411940733e+01	8.424396352079570999e-10	8.593594573148690490e-10
6.544674467446743904e+01	8.424662767545998392e-10	8.593438566261325085e-10
6.548154815481547075e+01	8.424927655053049552e-10	8.593281418872952397e-10
6.551635163516351668e+01	8.425191017156264861e-10	8.593123141052022081e-10
6.555115511551154839e+01	8.425452856411187802e-10	8.592963742866993096e-10
6.558595859585958010e+01	8.425713175373361858e-10	8.592803234386315096e-10
6.562076207620761181e+01	8.425971976598328444e-10	8.592641625678446007e-10
6.565556555655564352e+01	8.426229262641635179e-10	8.592478926811833414e-10
6.569036903690368945e+01	8.426485036058819343e-10	8.592315147854937311e-10
6.572517251725172116e+01	8.426739299405426487e-10	8.592150298876213556e-10
6.575997599759975287e+01	8.426992055237000094e-10	8.591984389944107667e-10
6.579477947794779880e+01	8.427243306109080545e-10	8.591817431127081705e-10
6.582958295829581630e+01	8.427493054577215460e-10	8.591649432493586358e-10
6.586438643864386222e+01	8.427741303196947288e-10	8.591480404112078518e-10
6.589918991899189393e+01	8.427988054523813307e-10	8.591310356051004736e-10
6.593399339933992565e+01	8.428233311113362172e-10	8.591139298378829142e-10
6.596879687968797157e+01	8.428477075521136331e-10	8.590967241163998289e-10
6.600360036003600328e+01	8.428719350302674098e-10	8.590794194474969067e-10
6.603840384038403499e+01	8.428960138013526194e-10	8.590620168380195266e-10
6.607320732073206671e+01	8.429199441209228863e-10	8.590445172948130677e-10
6.610801080108009842e+01	8.429437262445325590e-10	8.590269218247230122e-10
6.614281428142813013e+01	8.429673604277365028e-10	8.590092314345948426e-10
6.617761776177617605e+01	8.429908469260886523e-10	8.589914471312737310e-10
6.621242124212420777e+01	8.430141859951432525e-10	8.589735699216052632e-10
6.624722472247223948e+01	8.430373778904546518e-10	8.589556008124348182e-10
6.628202820282027119e+01	8.430604228675771984e-10	8.589375408106074647e-10
6.631683168316831711e+01	8.430833211820653440e-10	8.589193909229692021e-10
6.635163516351634883e+01	8.431060730894732302e-10	8.589011521563652027e-10
6.638643864386438054e+01	8.431286788453548951e-10	8.588828255176406384e-10
6.642124212421241225e+01	8.431511387052649973e-10	8.588644120136410953e-10
6.645604560456044396e+01	8.431734529247577816e-10	8.588459126512119521e-10
