Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistivity (Ohm-m),Bridge 1 Excitation (uA),Bridge 2 Resistivity (Ohm-m),Bridge 2 Excitation (uA),Bridge 3 Resistivity (Ohm-m),Bridge 3 Excitation (uA),Bridge 4 Resistivity (Ohm-m),Bridge 4 Excitation (uA),Bridge 1 Std. Dev. (Ohm-m),Bridge 2 Std. Dev. (Ohm-m),Bridge 3 Std. Dev. (Ohm-m),Bridge 4 Std. Dev. (Ohm-m),Number of Readings,Bridge 1 Resistance (Ohms),Bridge 2 Resistance (Ohms),Bridge 3 Resistance (Ohms),Bridge 4 Resistance (Ohms),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,22127185.67,4369,159.643745422363,0.0979999974370003,284.35400390625,0.0545082550048828,500,7.77787744998932e-006,500,0.0572399711608887,500,,,7.54731655692214e-007,3.011282492185e-008,6.47195818420931e-007,,25,54.5082550048828,0.00777787744998932,57.2399711608887,,,,,0.00,0.00,0.00,0.00
,22127724.70,4369,157.29419708252,0.0979999974370003,284.35400390625,0.0535375480651855,500,7.76185566559434e-006,500,0.057805477142334,500,,,7.39933294576929e-007,4.96500422791222e-008,6.6292539166516e-007,,25,53.5375480651855,0.00776185566559434,57.805477142334,,,,,0.00,0.00,0.00,0.00
,22128263.70,4369,154.980453491211,0.0979999974370003,284.35400390625,0.0525846557617188,500,7.74339253082872e-006,500,0.0583759155273438,500,,,6.91965778861673e-007,4.4490916124105e-008,9.76264413902323e-007,,25,52.5846557617188,0.00774339253082871,58.3759155273438,,,,,0.00,0.00,0.00,0.00
,22128797.86,4369,152.702545166016,0.0979999974370003,284.35400390625,0.0516417770385742,500,7.73957783356309e-006,500,0.0589494323730469,500,,,8.76550199664968e-007,4.32974344265495e-008,8.51284364297854e-007,,25,51.6417770385742,0.00773957783356309,58.9494323730469,,,,,0.00,0.00,0.00,0.00
,22129331.27,4369,150.456550598145,0.0979999974370003,284.35400390625,0.0507129273986816,500,7.72462420165539e-006,500,0.0595292440795898,500,,,9.24971652130845e-007,4.11207826417971e-008,4.95151027861165e-007,,25,50.7129273986816,0.00772462420165539,59.5292440795898,,,,,0.00,0.00,0.00,0.00
,22129866.52,4369,148.241798400879,0.0979999974370003,284.35400390625,0.049799373626709,500,7.71028088405728e-006,500,0.0601139831542969,500,,,8.06517552710188e-007,5.15310465000788e-008,8.33526940458176e-007,,25,49.799373626709,0.00771028088405728,60.1139831542969,,,,,0.00,0.00,0.00,0.00
,22130395.92,4369,146.062194824219,0.0979999974370003,284.35400390625,0.0488961563110352,500,7.69807383418083e-006,500,0.060707592010498,500,,,8.49710513583126e-007,4.08441644878602e-008,6.67909917194333e-007,,25,48.8961563110352,0.00769807383418083,60.707592010498,,,,,0.00,0.00,0.00,0.00
,22130925.53,4369,143.913047790527,0.0979999974370003,284.35400390625,0.0480024028015137,500,7.69547974690795e-006,500,0.0613046913146973,500,,,7.36932490546601e-007,4.67543763670828e-008,7.30033642282578e-007,,25,48.0024028015137,0.00769547974690795,61.3046913146973,,,,,0.00,0.00,0.00,0.00
,22131454.42,4369,141.795944213867,0.0979999974370003,284.35400390625,0.0471272236633301,500,7.67076045274735e-006,500,0.0619138679504395,500,,,6.83995407368e-007,4.30055769064983e-008,8.62019668124176e-007,,25,47.1272236633301,0.00767076045274735,61.9138679504395,,,,,0.00,0.00,0.00,0.00
,22131977.50,4369,139.707748413086,0.0979999974370003,284.35400390625,0.0462543449401856,500,7.64924544841051e-006,500,0.0625159301757812,500,,,8.28202130943575e-007,4.30774745468502e-008,7.20807574074289e-007,,25,46.2543449401855,0.00764924544841051,62.5159301757813,,,,,0.00,0.00,0.00,0.00
,22132500.80,4369,137.654655456543,0.0979999974370003,284.35400390625,0.0454036865234375,500,7.65107661485672e-006,500,0.0631341514587403,500,,,9.2262085568379e-007,5.39343155323524e-008,8.83163430499297e-007,,25,45.4036865234375,0.00765107661485672,63.1341514587402,,,,,0.00,0.00,0.00,0.00
,22133023.70,4369,135.630149841309,0.0979999974370003,284.35400390625,0.044556572265625,500,7.61460795998573e-006,500,0.0637571411132812,500,,,8.44332649421269e-007,3.91310232211269e-008,7.9235685502307e-007,,25,44.556572265625,0.00761460795998573,63.7571411132813,,,,,0.00,0.00,0.00,0.00
,22133542.17,4369,133.633995056152,0.0979999974370003,284.35400390625,0.0437260821533203,500,7.61308208107948e-006,500,0.0643911590576172,500,,,8.96593897250703e-007,3.62138753166765e-008,6.63974867133347e-007,,25,43.7260821533203,0.00761308208107948,64.3911590576172,,,,,0.00,0.00,0.00,0.00
,22134060.67,4369,131.668296813965,0.0979999974370003,284.35400390625,0.0429045372009277,500,7.58821023628116e-006,500,0.0650254898071289,500,,,6.01900854005865e-007,5.21261317521751e-008,6.70954412739209e-007,,25,42.9045372009277,0.00758821023628116,65.0254898071289,,,,,0.00,0.00,0.00,0.00
,22134579.16,4369,129.732048034668,0.0979999974370003,284.35400390625,0.0420928382873535,500,7.58622659370303e-006,500,0.0656630325317383,500,,,8.25456710871268e-007,4.09396466942966e-008,7.08590830431739e-007,,25,42.0928382873535,0.00758622659370303,65.6630325317383,,,,,0.00,0.00,0.00,0.00
,22135093.45,4369,127.821601867676,0.0979999974370003,284.35400390625,0.0412874603271484,500,7.57600322365761e-006,500,0.0662967300415039,500,,,8.86981103018767e-007,5.59396853602061e-008,9.3614921949953e-007,,25,41.2874603271484,0.00757600322365761,66.2967300415039,,,,,0.00,0.00,0.00,0.00
,22135605.23,4369,125.942749023438,0.0979999974370003,284.35400390625,0.0404997901916504,500,7.56486428901553e-006,500,0.0669428482055664,500,,,7.43073445626156e-007,3.87212630595011e-008,7.88599830408494e-007,,25,40.4997901916504,0.00756486428901553,66.9428482055664,,,,,0.00,0.00,0.00,0.00
,22136118.17,4369,124.090549468994,0.0979999974370003,284.35400390625,0.0397198982238769,500,7.54365457221866e-006,500,0.0675905456542969,500,,,8.10154558125456e-007,4.18730754194965e-008,9.07545058262348e-007,,25,39.719898223877,0.00754365457221866,67.5905456542969,,,,,0.00,0.00,0.00,0.00
,22136625.20,4369,122.264350891113,0.0979999974370003,284.35400390625,0.0389535217285156,500,7.52122415229678e-006,500,0.0682490615844727,500,,,8.47309452495996e-007,3.67461295210171e-008,9.46659505430429e-007,,25,38.9535217285156,0.00752122415229678,68.2490615844727,,,,,0.00,0.00,0.00,0.00
,22137132.48,4369,120.466499328613,0.0979999974370003,284.35400390625,0.0381904718017578,500,7.51939307898283e-006,500,0.0688973922729492,500,,,8.62857548920352e-007,4.88600934163432e-008,8.21144531428423e-007,,25,38.1904718017578,0.00751939307898283,68.8973922729492,,,,,0.00,0.00,0.00,0.00
,22137639.55,4369,118.695098876953,0.0979999974370003,284.35400390625,0.0374443664550781,500,7.49650487676263e-006,500,0.0695631637573242,500,,,5.4484718770895e-007,3.74024857138563e-008,8.04676178350547e-007,,25,37.4443664550781,0.00749650487676263,69.5631637573242,,,,,0.00,0.00,0.00,0.00
,22138146.02,4369,116.947700500488,0.0979999974370003,284.35400390625,0.0367067488098145,500,7.48368743807077e-006,500,0.0702308477783203,500,,,1.4362897991499e-006,4.15925823793121e-008,2.59406307432499e-006,,25,36.7067488098145,0.00748368743807077,70.2308477783203,,,,,0.00,0.00,0.00,0.00
